2.419569969177246094e+00,4.951189994812011719e+00,2.605070114135742188e+00
5.032450199127196377e+00,5.879300117492675781e+00,4.369029998779296875e+00
5.127230167388916016e+00,5.891399860382080078e+00,4.376180171966552734e+00
5.136050224304199219e+00,5.807159900665283203e+00,4.409820079803466797e+00
5.088600158691406250e+00,5.834310054779052734e+00,4.320740222930908203e+00
8.381560325622558594e+00,9.060469627380371094e+00,4.308090209960937500e+00
8.466059684753419745e+00,9.047450065612792969e+00,4.319509983062744141e+00
8.370309829711914062e+00,9.054229736328125000e+00,4.411920070648191583e+00
8.398320198059082031e+00,8.970140457153320312e+00,4.368609905242919922e+00
9.002880096435545099e+00,5.040569782257080078e+00,6.895629882812500000e+00
9.032190322875976562e+00,4.966720104217528409e+00,6.835249900817871094e+00
9.101449966430664062e+00,5.061110019683837891e+00,6.845709800720214844e+00
9.104640007019042969e+00,4.987120151519775391e+00,6.913569927215576172e+00
1.110429954528808416e+01,4.264750003814696377e+00,4.785600185394287109e+00
1.105589962005615234e+01,4.190139770507812500e+00,4.810750007629394531e+00
1.113949966430664062e+01,4.187600135803224433e+00,4.760200023651123047e+00
1.113560009002685547e+01,4.217559814453125000e+00,4.875840187072753906e+00
9.448659896850585938e+00,1.060559988021850364e+00,3.459259986877441406e+00
9.378549575805664062e+00,9.800800085067746803e-01,3.436369895935058594e+00
9.465319633483886719e+00,9.640970230102541283e-01,3.458120107650756836e+00
9.441450119018552911e+00,1.000040054321289062e+00,3.536819934844970703e+00
6.940949916839599609e+00,6.689970016479492188e+00,7.089260101318359375e+00
6.942599773406982422e+00,6.640110015869140625e+00,6.983739852905273438e+00
6.970250129699707031e+00,6.620299816131591797e+00,7.062210083007812500e+00
6.871870040893554688e+00,6.638110160827636719e+00,7.024600028991699219e+00
1.029360008239745916e+01,3.252939939498901367e+00,6.151000261306762695e-01
1.019709968566894354e+01,3.283859968185424805e+00,5.735430121421813965e-01
1.021949958801269531e+01,3.200320005416870117e+00,6.525760293006896973e-01
1.025059986114501953e+01,3.335239887237548828e+00,6.366919875144958496e-01
9.856180191040040839e+00,1.200860023498535156e+00,2.396519899368286133e+00
9.780289649963378906e+00,1.246909976005553977e+00,2.386130094528198242e+00
9.707289695739746094e+00,1.206940054893493652e+00,2.436939954757690430e+00
9.807780265808103692e+00,1.264230012893676758e+00,2.472810029983520508e+00
9.062430381774902344e+00,6.910860061645507812e+00,7.085589885711669922e+00
9.112919807434082031e+00,6.959519863128662109e+00,7.142069816589355469e+00
9.117609977722169745e+00,6.958330154418944424e+00,7.010179996490480292e+00
9.085300445556640625e+00,7.020239830017089844e+00,7.081270217895507812e+00
1.069880008697509588e+01,2.519360065460204634e+00,4.971720218658447266e+00
1.073149967193603516e+01,2.592540025711059570e+00,4.953909873962401456e+00
1.077130031585693182e+01,2.538100004196166992e+00,5.047949790954589844e+00
1.081820011138916016e+01,2.524660110473632812e+00,4.967599868774414062e+00
5.256440162658691406e+00,4.878089904785156250e+00,3.875999927520751953e+00
5.256659984588623047e+00,4.807600021362304688e+00,3.803080081939696822e+00
5.276669979095457208e+00,4.883790016174316406e+00,3.769540071487425426e+00
5.343420028686523438e+00,4.852729797363280362e+00,3.853529930114745650e+00
5.102089881896972656e+00,6.567969799041748047e+00,7.537409782409667081e+00
