node_id,activation_time_ms
5359,155.1296
5360,155.5235
5361,154.7000
5362,164.0271
5363,153.2449
5364,162.2367
5365,156.5480
5366,154.0317
5367,167.7830
5368,155.2498
5369,160.6457
5370,167.1491
5371,154.9556
5372,156.6757
5373,148.8819
5374,156.3464
5375,157.9092
5376,130.0000
5377,161.0224
5378,167.8619
5379,142.3807
5380,162.8979
5381,152.9738
5382,163.5549
5383,156.9219
5384,150.4701
5385,160.0691
5386,140.0147
5387,156.9576
5388,155.7396
5389,157.7974
5390,158.8803
5391,166.8107
5392,153.4869
5393,154.4500
5394,163.7316
5395,149.0891
5396,168.0883
5397,156.8882
5398,132.9410
5399,135.6397
5400,171.3545
5401,139.2836
5402,159.7356
5403,154.0415
5404,162.9530
5405,168.4774
5406,164.7602
5407,150.8498
5408,139.5716
5409,169.8744
5410,165.2454
5411,149.4860
5412,151.3045
5413,159.8580
5414,150.3619
5415,156.4642
5416,164.3769
5417,148.6805
5418,144.6383
5419,169.3189
5420,147.1264
5421,147.5197
5422,150.1361
5423,149.3203
5424,161.4058
5425,158.7072
5426,152.8089
5427,155.4472
5428,159.6584
5429,157.7232
5430,161.2448
5431,164.2341
5432,163.3914
5433,151.1552
5434,162.4791
5435,149.4345
5436,151.8771
5437,144.3545
5438,137.2000
5439,153.3078
5440,162.5474
5441,145.1026
5442,159.6564
5443,160.2398
5444,152.3548
5445,154.4328
5446,149.1832
5447,148.9829
5448,163.0700
5449,152.1307
5450,168.9042
5451,167.8953
5452,164.0146
5453,156.0894
5454,146.6992
5455,152.6885
5456,168.5821
5457,152.2540
5458,159.8142
5459,160.8329
5460,172.4235
5461,163.8712
5462,159.8996
5463,154.9716
5464,155.6354
5465,153.2681
5466,149.9113
5467,150.7437
5468,156.9860
5469,164.7126
5470,141.4396
5471,142.7832
5472,144.8283
5473,163.5264
5474,157.6405
5475,148.7989
5476,171.1799
5477,157.1801
5478,142.6193
5479,154.1425
5480,147.4191
5481,154.7246
5482,158.0684
5483,168.7472
5484,159.9430
5485,166.4341
5486,168.4566
5487,147.5852
5488,161.0357
5489,152.5610
5490,147.1962
5491,137.9561
5492,158.6833
5493,149.6214
5494,154.9880
5495,162.6803
5496,157.1477
5497,168.1767
5498,157.6237
5499,169.9917
5500,149.8094
5501,158.6734
5502,154.9095
5503,155.1663
5504,156.5499
5505,160.0130
5506,160.4756
5507,175.0678
5508,164.0528
5509,161.8038
5510,155.8481
5511,153.4428
5512,156.2912
5513,159.9445
5514,144.9399
5515,149.0374
5516,156.0064
5517,157.4987
5518,166.5887
5519,145.9336
5520,158.4185
5521,148.1345
5522,161.9252
5523,143.4482
5524,152.1193
5525,142.4566
5526,156.0252
5527,149.9441
5528,148.0544
5529,166.4289
5530,156.9109
5531,170.1654
5532,173.5922
5533,168.3131
5534,155.4087
5535,151.2015
5536,162.7781
5537,149.7081
5538,162.5594
5539,170.3910
5540,149.6310
5541,171.5890
5542,162.4362
5543,159.8303
5544,161.3177
5545,166.6327
5546,151.1353
5547,154.0424
5548,170.3521
5549,172.8935
5550,154.3826
5551,162.0344
5552,159.2796
5553,149.6737
5554,153.2829
5555,148.0593
5556,155.9163
5557,145.0003
5558,152.6012
5559,148.0992
5560,165.9556
5561,160.5810
5562,149.5397
5563,152.7383
5564,151.9297
5565,157.8216
5566,155.4857
5567,168.9048
5568,157.0740
5569,163.7481
5570,163.1744
5571,158.1995
5572,156.0824
5573,167.1250
5574,162.2138
5575,150.1759
5576,166.8043
5577,159.1726
5578,165.2402
5579,150.0006
5580,137.6426
5581,170.5411
5582,148.2926
5583,161.4214
5584,150.5757
5585,168.8606
5586,142.2465
5587,160.8688
5588,157.9896
5589,160.0551
5590,174.9119
5591,140.7266
5592,147.9732
5593,152.2030
5594,156.2926
5595,145.0776
5596,162.9308
5597,157.1185
5598,175.5945
5599,156.1895
5600,163.1059
5601,162.3634
5602,143.7525
5603,162.8385
5604,161.5670
5605,149.0170
5606,157.4200
5607,155.6580
5608,152.8805
5609,149.2917
5610,157.1992
5611,151.1507
5612,156.9323
5613,154.6587
5614,177.1873
5615,166.1920
5616,153.0355
5617,149.0471
5618,160.4522
5619,161.8047
5620,157.9792
5621,156.4360
5622,163.4611
5623,145.3018
5624,169.0742
5625,150.0961
5626,167.1436
5627,153.6390
5628,159.9802
5629,151.1750
5630,168.1255
5631,154.2202
5632,169.1833
5633,153.5367
5634,158.0552
5635,148.1457
5636,158.2565
5637,157.2475
5638,148.4547
5639,167.8733
5640,151.5244
5641,141.6780
5642,146.2521
5643,160.8370
5644,148.4969
5645,162.0270
5646,161.6205
5647,159.5748
5648,170.6626
5649,161.5382
5650,156.4899
5651,155.7972
5652,151.0753
5653,152.1127
5654,153.1569
5655,164.5134
5656,159.0129
5657,134.4409
5658,159.1602
5659,166.0076
5660,145.0647
5661,148.9317
5662,153.0494
5663,151.9127
5664,158.1629
5665,153.2875
5666,171.3547
5667,156.2068
5668,158.5262
5669,165.9075
5670,151.8624
5671,159.7329
5672,162.1131
5673,165.1091
5674,156.7269
5675,150.8050
5676,177.7372
5677,146.7986
5678,155.3165
5679,169.5726
5680,159.1148
5681,153.9292
5682,152.1408
5683,171.9601
5684,159.6810
5685,142.1678
5686,138.2203
5687,139.9986
5688,141.1169
5689,165.2581
5690,152.9952
5691,152.0778
5692,165.4804
5693,167.6228
5694,162.1595
5695,144.3002
5696,147.7092
5697,162.1657
5698,158.8647
5699,152.3197
5700,143.0083
5701,157.1113
5702,159.9179
5703,165.3033
5704,144.6968
5705,148.8101
5706,155.8354
5707,143.3455
5708,148.5114
5709,165.7668
5710,170.3572
5711,165.2974
5712,149.2220
5713,170.8462
5714,161.8934
5715,154.8320
5716,148.2321
5717,168.1563
5718,155.0775
5719,155.9985
5720,161.4065
5721,146.9702
5722,142.0691
5723,152.4307
5724,160.8691
5725,159.7260
5726,150.3545
5727,136.2859
5728,143.5843
5729,167.5572
5730,161.5578
5731,160.8630
5732,147.6931
5733,153.2280
5734,170.3375
5735,163.3203
5736,162.7578
5737,173.2271
5738,175.4555
5739,145.3893
5740,154.1502
5741,145.4413
5742,157.9430
5743,161.5437
5744,154.5929
5745,145.7798
5746,158.1419
5747,171.9967
5748,158.0325
5749,166.8970
5750,175.7273
5751,158.7981
5752,142.0233
5753,147.5454
5754,161.1093
5755,156.7042
5756,170.7964
5757,157.5122
5758,148.9438
5759,148.2412
5760,161.1167
5761,162.3855
5762,156.4564
5763,142.8715
5764,158.8925
5765,145.4015
5766,167.9523
5767,155.7786
5768,158.4864
5769,152.9974
5770,156.0306
5771,160.2655
5772,167.4787
5773,165.5629
5774,163.5122
5775,167.0115
5776,144.2443
5777,158.1163
5778,154.3201
5779,153.4992
5780,150.9274
5781,147.3579
5782,153.0432
5783,145.4636
5784,170.3972
5785,158.6329
5786,153.8085
5787,167.6036
5788,146.0123
5789,159.5909
5790,156.5021
5791,165.5845
5792,173.2931
5793,170.8403
5794,160.6601
5795,155.2206
5796,159.5764
5797,146.2520
5798,154.6761
5799,155.4584
5800,171.0567
5801,169.9354
5802,154.2303
5803,158.9743
5804,149.0752
5805,151.7959
5806,154.8125
5807,163.7445
5808,161.0905
5809,155.5919
5810,167.3578
5811,159.7321
5812,148.7725
5813,145.1313
5814,168.7809
5815,140.7230
5816,162.6767
5817,159.2084
5818,160.5653
5819,159.6968
5820,166.8060
5821,151.1488
5822,151.3392
5823,157.7444
5824,145.1947
5825,140.7071
5826,148.0221
5827,157.8100
5828,151.7515
5829,160.1694
5830,160.9862
5831,151.5324
5832,150.0096
5833,147.3779
5834,162.8830
5835,155.3789
5836,150.3984
5837,156.4841
5838,164.9340
5839,159.0901
5840,152.9842
5841,141.1186
5842,162.8970
5843,153.9313
5844,163.5722
5845,150.9560
5846,147.5542
5847,149.2345
5848,149.8606
5849,168.6509
5850,144.9273
5851,168.9795
5852,151.3255
5853,162.8598
5854,162.0349
5855,156.8264
5856,154.1014
5857,165.3249
5858,152.3826
5859,166.7171
5860,154.0214
5861,159.2367
5862,144.9830
5863,135.6854
5864,147.2828
5865,147.3728
5866,157.2925
5867,148.3669
5868,160.2996
5869,167.8877
5870,169.3712
5871,161.0471
5872,152.1453
5873,147.2501
5874,151.4043
5875,144.7810
5876,163.5771
5877,156.0047
5878,153.3337
5879,159.7099
5880,145.1327
5881,151.4711
5882,155.7180
5883,173.1874
5884,163.6043
5885,154.7621
5886,169.0392
5887,146.0308
5888,166.4051
5889,145.1581
5890,155.7404
5891,156.9521
5892,153.0006
5893,152.3711
5894,142.4844
5895,168.2675
5896,150.2630
5897,153.5569
5898,155.2879
5899,159.8216
5900,164.5393
5901,154.3003
5902,156.0481
5903,144.9977
5904,146.4354
5905,168.4360
5906,165.2293
5907,146.0615
5908,155.7373
5909,147.7907
5910,151.8923
5911,151.7511
5912,154.0992
5913,147.3493
5914,160.8040
5915,163.7044
5916,159.5270
5917,155.6544
5918,178.0579
5919,155.2857
5920,146.2684
5921,142.7249
5922,149.2519
5923,154.4693
5924,158.6686
5925,157.1276
5926,143.9747
5927,169.2062
5928,153.6583
5929,149.0771
5930,156.7588
5931,158.3196
5932,153.8812
5933,160.4080
5934,163.6552
5935,171.2737
5936,156.7367
5937,146.5087
5938,151.4451
5939,157.9560
5940,162.4037
5941,171.2629
5942,167.0115
